datetime,S,I,Q,R,D
21-Feb-2022,7525091,36986,58293,3075349,73829
22-Feb-2022,7522665,36529,57605,3078837,73912
23-Feb-2022,7520269,36077,56924,3082284,73994
24-Feb-2022,7517903,35630,56249,3085690,74076
25-Feb-2022,7515568,35188,55581,3089056,74156
26-Feb-2022,7513262,34751,54919,3092381,74235
27-Feb-2022,7510986,34318,54264,3095667,74313
28-Feb-2022,7508739,33890,53615,3098914,74391
01-Mar-2022,7506520,33467,52972,3102121,74467
02-Mar-2022,7504330,33049,52336,3105291,74543
03-Mar-2022,7502168,32635,51706,3108422,74617
04-Mar-2022,7500033,32225,51083,3111515,74691
05-Mar-2022,7497926,31821,50466,3114572,74764
06-Mar-2022,7495846,31420,49855,3117591,74836
07-Mar-2022,7493793,31024,49251,3120574,74907
08-Mar-2022,7491766,30633,48652,3123520,74977
09-Mar-2022,7489765,30246,48060,3126431,75046
10-Mar-2022,7487790,29863,47474,3129306,75115
11-Mar-2022,7485841,29485,46894,3132146,75183
12-Mar-2022,7483917,29111,46320,3134951,75249
13-Mar-2022,7482018,28741,45752,3137722,75316
14-Mar-2022,7480143,28376,45190,3140459,75381
15-Mar-2022,7478293,28015,44634,3143162,75445
16-Mar-2022,7476466,27657,44083,3145832,75509
17-Mar-2022,7474664,27304,43539,3148469,75572
18-Mar-2022,7472885,26955,43001,3151074,75634
19-Mar-2022,7471129,26611,42468,3153646,75695
20-Mar-2022,7469396,26270,41941,3156186,75756
21-Mar-2022,7467685,25933,41420,3158695,75815
22-Mar-2022,7465997,25600,40904,3161173,75874
23-Mar-2022,7464331,25271,40395,3163619,75933
24-Mar-2022,7462687,24945,39890,3166036,75990
25-Mar-2022,7461064,24624,39391,3168422,76047
26-Mar-2022,7459462,24306,38898,3170778,76103
27-Mar-2022,7457882,23993,38410,3173104,76159
28-Mar-2022,7456322,23683,37928,3175402,76214
29-Mar-2022,7454783,23376,37451,3177670,76268
30-Mar-2022,7453264,23073,36979,3179910,76321
31-Mar-2022,7451765,22774,36513,3182122,76374
01-Apr-2022,7450286,22479,36052,3184306,76426
02-Apr-2022,7448826,22187,35596,3186462,76477
03-Apr-2022,7447385,21898,35145,3188591,76528
04-Apr-2022,7445964,21613,34700,3190693,76578
05-Apr-2022,7444561,21332,34259,3192769,76627
06-Apr-2022,7443177,21054,33824,3194818,76676
07-Apr-2022,7441811,20779,33393,3196841,76724
08-Apr-2022,7440463,20507,32968,3198838,76772
09-Apr-2022,7439133,20239,32547,3200810,76819
10-Apr-2022,7437821,19974,32131,3202756,76865
11-Apr-2022,7436526,19713,31721,3204678,76911
12-Apr-2022,7435248,19454,31314,3206575,76956
13-Apr-2022,7433987,19199,30913,3208448,77001
14-Apr-2022,7432743,18947,30516,3210296,77045
15-Apr-2022,7431516,18698,30124,3212121,77089
16-Apr-2022,7430305,18452,29737,3213923,77132
17-Apr-2022,7429110,18209,29354,3215701,77174
18-Apr-2022,7427931,17969,28976,3217457,77216
19-Apr-2022,7426767,17733,28602,3219189,77257
20-Apr-2022,7425620,17499,28232,3220900,77298
21-Apr-2022,7424487,17268,27867,3222588,77338
22-Apr-2022,7423370,17039,27507,3224255,77378
23-Apr-2022,7422267,16814,27150,3225900,77417
24-Apr-2022,7421180,16592,26798,3227523,77456
25-Apr-2022,7420106,16372,26450,3229126,77494
26-Apr-2022,7419048,16155,26106,3230708,77532
27-Apr-2022,7418003,15941,25767,3232269,77569
28-Apr-2022,7416972,15729,25431,3233810,77605
29-Apr-2022,7415956,15521,25100,3235330,77642
30-Apr-2022,7414952,15314,24773,3236831,77678
01-May-2022,7413963,15111,24449,3238313,77713
02-May-2022,7412986,14910,24130,3239775,77748
03-May-2022,7412023,14711,23814,3241217,77782
04-May-2022,7411073,14515,23503,3242642,77816
05-May-2022,7410135,14322,23195,3244047,77849
06-May-2022,7409210,14131,22891,3245434,77883
07-May-2022,7408298,13942,22590,3246803,77915
08-May-2022,7407398,13756,22294,3248153,77947
09-May-2022,7406510,13572,22001,3249486,77979
10-May-2022,7405633,13391,21711,3250802,78010
11-May-2022,7404769,13212,21425,3252100,78041
12-May-2022,7403917,13035,21143,3253381,78072
13-May-2022,7403075,12861,20864,3254646,78102
14-May-2022,7402246,12688,20589,3255893,78132
15-May-2022,7401427,12518,20317,3257124,78161
16-May-2022,7400620,12350,20049,3258339,78190
17-May-2022,7399823,12185,19784,3259538,78219
18-May-2022,7399037,12021,19522,3260721,78247
19-May-2022,7398262,11860,19264,3261888,78275
20-May-2022,7397498,11700,19008,3263040,78302
21-May-2022,7396743,11543,18756,3264176,78329
22-May-2022,7395999,11388,18507,3265298,78356
23-May-2022,7395265,11234,18262,3266404,78382
24-May-2022,7394541,11083,18019,3267496,78408
25-May-2022,7393827,10934,17780,3268574,78434
26-May-2022,7393122,10787,17543,3269637,78459
27-May-2022,7392427,10641,17310,3270686,78484
28-May-2022,7391742,10498,17079,3271721,78509
29-May-2022,7391066,10356,16851,3272742,78533
30-May-2022,7390399,10216,16627,3273749,78557
31-May-2022,7389741,10078,16405,3274743,78581
01-Jun-2022,7389092,9942,16186,3275724,78604
02-Jun-2022,7388451,9808,15970,3276692,78627
03-Jun-2022,7387820,9675,15756,3277647,78650
04-Jun-2022,7387197,9544,15546,3278589,78673
05-Jun-2022,7386583,9415,15338,3279518,78695
06-Jun-2022,7385976,9288,15132,3280435,78717
07-Jun-2022,7385379,9162,14929,3281340,78738
08-Jun-2022,7384789,9038,14729,3282233,78760
09-Jun-2022,7384207,8915,14532,3283113,78780
10-Jun-2022,7383634,8794,14337,3283982,78801
11-Jun-2022,7383068,8675,14144,3284839,78822
12-Jun-2022,7382510,8557,13955,3285685,78842
13-Jun-2022,7381959,8441,13767,3286519,78862
14-Jun-2022,7381416,8327,13582,3287342,78881
15-Jun-2022,7380881,8213,13399,3288154,78901
16-Jun-2022,7380352,8102,13219,3288955,78920
17-Jun-2022,7379831,7992,13041,3289746,78939
18-Jun-2022,7379317,7883,12865,3290525,78957
19-Jun-2022,7378810,7776,12692,3291294,78975
20-Jun-2022,7378310,7670,12521,3292053,78994
21-Jun-2022,7377817,7566,12352,3292802,79011
22-Jun-2022,7377331,7463,12185,3293540,79029
23-Jun-2022,7376851,7361,12021,3294269,79046
24-Jun-2022,7376378,7261,11859,3294987,79063
25-Jun-2022,7375911,7162,11698,3295696,79080
26-Jun-2022,7375451,7064,11540,3296396,79097
27-Jun-2022,7374997,6968,11384,3297086,79113
28-Jun-2022,7374549,6873,11230,3297766,79130
29-Jun-2022,7374107,6779,11078,3298438,79146
30-Jun-2022,7373671,6687,10928,3299100,79161
01-Jul-2022,7373242,6595,10780,3299753,79177
02-Jul-2022,7372818,6505,10634,3300398,79192
03-Jul-2022,7372400,6417,10490,3301034,79208
04-Jul-2022,7371988,6329,10348,3301661,79223
05-Jul-2022,7371581,6242,10208,3302279,79237
06-Jul-2022,7371180,6157,10069,3302890,79252
07-Jul-2022,7370785,6073,9933,3303492,79266
08-Jul-2022,7370395,5990,9798,3304085,79280
09-Jul-2022,7370010,5908,9665,3304671,79294
10-Jul-2022,7369631,5827,9533,3305249,79308
11-Jul-2022,7369256,5747,9404,3305819,79322
12-Jul-2022,7368887,5669,9276,3306381,79335
13-Jul-2022,7368523,5591,9150,3306936,79348
14-Jul-2022,7368164,5515,9025,3307483,79361
15-Jul-2022,7367810,5439,8903,3308022,79374
16-Jul-2022,7367461,5365,8781,3308554,79387
17-Jul-2022,7367117,5291,8662,3309079,79399
18-Jul-2022,7366777,5218,8544,3309597,79412
19-Jul-2022,7366442,5147,8428,3310108,79424
20-Jul-2022,7366112,5076,8313,3310612,79436
21-Jul-2022,7365786,5007,8199,3311109,79448
22-Jul-2022,7365464,4938,8088,3311599,79459
23-Jul-2022,7365147,4870,7977,3312082,79471
24-Jul-2022,7364835,4804,7868,3312559,79482
25-Jul-2022,7364527,4738,7761,3313030,79493
26-Jul-2022,7364223,4673,7655,3313493,79505
27-Jul-2022,7363923,4608,7551,3313951,79515
28-Jul-2022,7363627,4545,7447,3314402,79526
29-Jul-2022,7363335,4483,7346,3314848,79537
30-Jul-2022,7363048,4421,7245,3315287,79547
31-Jul-2022,7362764,4360,7146,3315720,79558
01-Aug-2022,7362484,4300,7049,3316147,79568
02-Aug-2022,7362208,4241,6952,3316568,79578
03-Aug-2022,7361936,4183,6857,3316984,79588
04-Aug-2022,7361668,4126,6763,3317394,79597
05-Aug-2022,7361403,4069,6671,3317798,79607
06-Aug-2022,7361142,4013,6579,3318197,79617
07-Aug-2022,7360885,3958,6489,3318590,79626
08-Aug-2022,7360631,3903,6400,3318978,79635
09-Aug-2022,7360381,3849,6313,3319361,79644
10-Aug-2022,7360134,3796,6226,3319738,79653
11-Aug-2022,7359890,3744,6141,3320110,79662
12-Aug-2022,7359650,3693,6057,3320478,79671
13-Aug-2022,7359413,3642,5974,3320840,79680
14-Aug-2022,7359180,3592,5892,3321197,79688
15-Aug-2022,7358950,3542,5811,3321549,79696
16-Aug-2022,7358722,3493,5731,3321896,79705
17-Aug-2022,7358498,3445,5653,3322239,79713
18-Aug-2022,7358278,3398,5575,3322577,79721
19-Aug-2022,7358060,3351,5499,3322910,79729
