datetime,S,I,Q,R,D
07-Jun-2022,7396111,4316,7031,3284457,78572
08-Jun-2022,7395833,4258,6937,3284877,78582
09-Jun-2022,7395558,4201,6844,3285292,78592
10-Jun-2022,7395288,4144,6752,3285701,78602
11-Jun-2022,7395020,4088,6662,3286105,78611
12-Jun-2022,7394757,4033,6573,3286503,78621
13-Jun-2022,7394497,3979,6485,3286896,78630
14-Jun-2022,7394241,3926,6398,3287284,78639
15-Jun-2022,7393988,3873,6312,3287666,78648
16-Jun-2022,7393738,3820,6227,3288044,78657
17-Jun-2022,7393492,3769,6144,3288416,78666
18-Jun-2022,7393249,3718,6061,3288783,78675
19-Jun-2022,7393009,3668,5980,3289146,78684
20-Jun-2022,7392773,3619,5900,3289503,78692
21-Jun-2022,7392540,3570,5821,3289856,78701
22-Jun-2022,7392310,3522,5742,3290204,78709
23-Jun-2022,7392083,3474,5665,3290547,78717
24-Jun-2022,7391859,3427,5589,3290886,78725
25-Jun-2022,7391638,3381,5514,3291220,78733
26-Jun-2022,7391421,3335,5440,3291550,78741
27-Jun-2022,7391206,3290,5367,3291875,78749
28-Jun-2022,7390994,3246,5295,3292196,78756
29-Jun-2022,7390785,3202,5224,3292512,78764
30-Jun-2022,7390578,3159,5153,3292825,78771
01-Jul-2022,7390375,3116,5084,3293133,78779
02-Jul-2022,7390174,3074,5016,3293437,78786
03-Jul-2022,7389976,3033,4948,3293737,78793
04-Jul-2022,7389781,2992,4882,3294032,78800
05-Jul-2022,7389588,2951,4816,3294324,78807
06-Jul-2022,7389398,2912,4751,3294612,78814
07-Jul-2022,7389211,2872,4687,3294896,78821
08-Jul-2022,7389026,2833,4624,3295177,78827
09-Jul-2022,7388843,2795,4562,3295453,78834
10-Jul-2022,7388663,2757,4500,3295726,78841
11-Jul-2022,7388486,2720,4440,3295995,78847
12-Jul-2022,7388311,2683,4380,3296260,78853
13-Jul-2022,7388138,2647,4321,3296522,78860
14-Jul-2022,7387967,2611,4262,3296780,78866
15-Jul-2022,7387799,2576,4205,3297035,78872
16-Jul-2022,7387633,2541,4148,3297287,78878
17-Jul-2022,7387470,2507,4092,3297535,78884
18-Jul-2022,7387309,2473,4037,3297779,78889
19-Jul-2022,7387149,2439,3983,3298021,78895
20-Jul-2022,7386992,2406,3929,3298259,78901
21-Jul-2022,7386837,2374,3876,3298494,78907
22-Jul-2022,7386685,2342,3824,3298725,78912
23-Jul-2022,7386534,2310,3772,3298954,78917
24-Jul-2022,7386385,2279,3721,3299179,78923
25-Jul-2022,7386238,2248,3671,3299402,78928
26-Jul-2022,7386094,2217,3621,3299621,78933
27-Jul-2022,7385951,2187,3572,3299838,78939
28-Jul-2022,7385810,2158,3524,3300051,78944
29-Jul-2022,7385671,2128,3477,3300262,78949
30-Jul-2022,7385534,2100,3430,3300470,78954
31-Jul-2022,7385399,2071,3383,3300675,78958
01-Aug-2022,7385266,2043,3337,3300877,78963
02-Aug-2022,7385134,2015,3292,3301077,78968
03-Aug-2022,7385005,1988,3248,3301274,78973
04-Aug-2022,7384877,1961,3204,3301468,78977
05-Aug-2022,7384750,1935,3161,3301659,78982
06-Aug-2022,7384626,1908,3118,3301848,78986
07-Aug-2022,7384503,1883,3076,3302035,78991
08-Aug-2022,7384382,1857,3034,3302218,78995
09-Aug-2022,7384263,1832,2993,3302400,79000
10-Aug-2022,7384145,1807,2953,3302579,79004
11-Aug-2022,7384028,1783,2913,3302755,79008
12-Aug-2022,7383914,1758,2873,3302929,79012
13-Aug-2022,7383800,1735,2834,3303101,79016
14-Aug-2022,7383689,1711,2796,3303271,79020
15-Aug-2022,7383579,1688,2758,3303438,79024
16-Aug-2022,7383470,1665,2721,3303603,79028
17-Aug-2022,7383363,1642,2684,3303765,79032
18-Aug-2022,7383257,1620,2648,3303926,79036
19-Aug-2022,7383153,1598,2612,3304084,79040
20-Aug-2022,7383050,1576,2577,3304240,79043
21-Aug-2022,7382949,1555,2542,3304394,79047
22-Aug-2022,7382849,1534,2507,3304546,79051
23-Aug-2022,7382750,1513,2473,3304696,79054
24-Aug-2022,7382653,1493,2440,3304844,79058
25-Aug-2022,7382557,1472,2407,3304990,79061
26-Aug-2022,7382462,1452,2374,3305134,79065
27-Aug-2022,7382369,1433,2342,3305276,79068
28-Aug-2022,7382276,1413,2310,3305416,79071
29-Aug-2022,7382185,1394,2279,3305554,79075
30-Aug-2022,7382096,1375,2248,3305690,79078
31-Aug-2022,7382007,1356,2218,3305824,79081
01-Sep-2022,7381920,1338,2188,3305957,79084
02-Sep-2022,7381834,1320,2158,3306088,79087
03-Sep-2022,7381749,1302,2129,3306217,79091
04-Sep-2022,7381665,1284,2100,3306344,79094
05-Sep-2022,7381583,1267,2071,3306470,79097
06-Sep-2022,7381501,1250,2043,3306593,79100
07-Sep-2022,7381421,1233,2016,3306716,79102
08-Sep-2022,7381342,1216,1988,3306836,79105
09-Sep-2022,7381263,1199,1961,3306955,79108
10-Sep-2022,7381186,1183,1935,3307072,79111
11-Sep-2022,7381110,1167,1908,3307188,79114
12-Sep-2022,7381035,1151,1882,3307302,79116
13-Sep-2022,7380961,1136,1857,3307414,79119
14-Sep-2022,7380888,1120,1832,3307525,79122
15-Sep-2022,7380816,1105,1807,3307635,79124
16-Sep-2022,7380745,1090,1782,3307743,79127
17-Sep-2022,7380675,1075,1758,3307850,79129
18-Sep-2022,7380606,1060,1734,3307955,79132
19-Sep-2022,7380537,1046,1711,3308058,79134
20-Sep-2022,7380470,1032,1688,3308161,79137
21-Sep-2022,7380404,1018,1665,3308262,79139
22-Sep-2022,7380338,1004,1642,3308361,79142
23-Sep-2022,7380274,990,1620,3308459,79144
24-Sep-2022,7380210,977,1598,3308556,79146
25-Sep-2022,7380147,964,1576,3308652,79149
26-Sep-2022,7380085,951,1555,3308746,79151
27-Sep-2022,7380024,938,1534,3308839,79153
28-Sep-2022,7379964,925,1513,3308930,79155
29-Sep-2022,7379904,912,1492,3309021,79157
30-Sep-2022,7379846,900,1472,3309110,79160
01-Oct-2022,7379788,888,1452,3309198,79162
02-Oct-2022,7379731,876,1432,3309285,79164
03-Oct-2022,7379674,864,1413,3309370,79166
04-Oct-2022,7379619,852,1394,3309455,79168
05-Oct-2022,7379564,840,1375,3309538,79170
06-Oct-2022,7379510,829,1356,3309620,79172
07-Oct-2022,7379457,818,1338,3309702,79174
08-Oct-2022,7379404,807,1319,3309781,79176
09-Oct-2022,7379352,796,1302,3309860,79177
10-Oct-2022,7379301,785,1284,3309938,79179
11-Oct-2022,7379250,774,1266,3310015,79181
12-Oct-2022,7379201,764,1249,3310091,79183
13-Oct-2022,7379152,753,1232,3310165,79185
14-Oct-2022,7379103,743,1215,3310239,79186
15-Oct-2022,7379055,733,1199,3310312,79188
16-Oct-2022,7379008,723,1183,3310383,79190
17-Oct-2022,7378962,713,1167,3310454,79192
18-Oct-2022,7378916,703,1151,3310524,79193
19-Oct-2022,7378871,694,1135,3310593,79195
20-Oct-2022,7378826,684,1120,3310660,79196
21-Oct-2022,7378782,675,1104,3310727,79198
22-Oct-2022,7378739,666,1089,3310793,79200
23-Oct-2022,7378696,657,1075,3310859,79201
24-Oct-2022,7378654,648,1060,3310923,79203
25-Oct-2022,7378612,639,1046,3310986,79204
26-Oct-2022,7378571,630,1031,3311049,79206
27-Oct-2022,7378530,622,1017,3311110,79207
28-Oct-2022,7378490,613,1004,3311171,79209
29-Oct-2022,7378451,605,990,3311231,79210
30-Oct-2022,7378412,597,976,3311290,79211
31-Oct-2022,7378374,589,963,3311349,79213
01-Nov-2022,7378336,581,950,3311406,79214
02-Nov-2022,7378298,573,937,3311463,79216
03-Nov-2022,7378262,565,924,3311519,79217
04-Nov-2022,7378225,557,912,3311574,79218
05-Nov-2022,7378189,550,899,3311629,79220
06-Nov-2022,7378154,542,887,3311683,79221
07-Nov-2022,7378119,535,875,3311736,79222
08-Nov-2022,7378085,528,863,3311788,79223
09-Nov-2022,7378051,520,852,3311840,79225
10-Nov-2022,7378018,513,840,3311891,79226
11-Nov-2022,7377985,506,829,3311941,79227
12-Nov-2022,7377952,499,817,3311990,79228
13-Nov-2022,7377920,493,806,3312039,79229
14-Nov-2022,7377888,486,795,3312087,79230
15-Nov-2022,7377857,479,784,3312135,79232
16-Nov-2022,7377826,473,774,3312182,79233
17-Nov-2022,7377796,466,763,3312228,79234
18-Nov-2022,7377766,460,753,3312274,79235
19-Nov-2022,7377736,454,743,3312319,79236
20-Nov-2022,7377707,448,732,3312363,79237
21-Nov-2022,7377678,441,722,3312407,79238
22-Nov-2022,7377650,435,713,3312450,79239
23-Nov-2022,7377622,429,703,3312493,79240
24-Nov-2022,7377594,424,693,3312535,79241
25-Nov-2022,7377567,418,684,3312576,79242
26-Nov-2022,7377540,412,675,3312617,79243
27-Nov-2022,7377514,407,665,3312657,79244
28-Nov-2022,7377488,401,656,3312697,79245
29-Nov-2022,7377462,396,647,3312736,79246
30-Nov-2022,7377436,390,639,3312775,79247
01-Dec-2022,7377411,385,630,3312813,79248
02-Dec-2022,7377386,380,621,3312851,79249
03-Dec-2022,7377362,374,613,3312888,79250
04-Dec-2022,7377338,369,605,3312925,79250
05-Dec-2022,7377314,364,596,3312961,79251
06-Dec-2022,7377291,359,588,3312996,79252
07-Dec-2022,7377268,354,580,3313032,79253
08-Dec-2022,7377245,350,572,3313066,79254
