datetime,S,NQ,ND,I,Q,R,D
14-Nov-2021,7643042,0,25430,50770,75236,2904414,71595
15-Nov-2021,7639668,0,25430,50239,74500,2908944,71707
16-Nov-2021,7636331,0,25430,49711,73768,2913429,71818
17-Nov-2021,7633031,0,25430,49188,73040,2917870,71928
18-Nov-2021,7629766,0,25430,48669,72318,2922267,72037
19-Nov-2021,7626538,0,25430,48154,71600,2926621,72145
20-Nov-2021,7623345,0,25430,47643,70887,2930931,72251
21-Nov-2021,7620188,0,25430,47136,70178,2935198,72357
22-Nov-2021,7617065,0,25430,46633,69474,2939423,72462
23-Nov-2021,7613977,0,25430,46134,68775,2943605,72565
24-Nov-2021,7610923,0,25430,45640,68081,2947745,72668
25-Nov-2021,7607904,0,25430,45150,67391,2951843,72769
26-Nov-2021,7604917,0,25430,44663,66707,2955900,72870
27-Nov-2021,7601965,0,25430,44181,66027,2959915,72969
28-Nov-2021,7599045,0,25430,43703,65352,2963889,73067
29-Nov-2021,7596158,0,25430,43229,64682,2967823,73165
30-Nov-2021,7593304,0,25430,42759,64017,2971716,73261
01-Dec-2021,7590481,0,25430,42293,63357,2975569,73357
02-Dec-2021,7587691,0,25430,41831,62702,2979382,73451
03-Dec-2021,7584932,0,25430,41373,62051,2983156,73545
04-Dec-2021,7582204,0,25430,40919,61406,2986891,73637
05-Dec-2021,7579507,0,25430,40469,60765,2990587,73729
06-Dec-2021,7576841,0,25430,40024,60129,2994244,73819
07-Dec-2021,7574205,0,25430,39582,59499,2997863,73909
08-Dec-2021,7571599,0,25430,39144,58873,3001443,73997
09-Dec-2021,7569023,0,25430,38710,58252,3004987,74085
10-Dec-2021,7566476,0,25430,38280,57636,3008492,74172
11-Dec-2021,7563958,0,25430,37854,57025,3011961,74258
12-Dec-2021,7561470,0,25430,37432,56420,3015393,74343
13-Dec-2021,7559009,0,25430,37014,55818,3018788,74427
14-Dec-2021,7556578,0,25430,36600,55222,3022147,74510
15-Dec-2021,7554174,0,25430,36189,54631,3025470,74592
16-Dec-2021,7551798,0,25430,35783,54045,3028758,74674
17-Dec-2021,7549449,0,25430,35380,53464,3032010,74754
18-Dec-2021,7547127,0,25430,34981,52887,3035227,74834
19-Dec-2021,7544833,0,25430,34586,52315,3038409,74913
20-Dec-2021,7542565,0,25430,34195,51749,3041557,74991
21-Dec-2021,7540323,0,25430,33807,51187,3044671,75068
22-Dec-2021,7538108,0,25430,33424,50630,3047751,75144
23-Dec-2021,7535918,0,25430,33044,50078,3050798,75219
24-Dec-2021,7533754,0,25430,32667,49531,3053811,75294
25-Dec-2021,7531615,0,25430,32294,48988,3056791,75368
26-Dec-2021,7529501,0,25430,31925,48451,3059739,75441
27-Dec-2021,7527412,0,25430,31560,47918,3062654,75513
28-Dec-2021,7525347,0,25430,31198,47390,3065537,75584
29-Dec-2021,7523307,0,25430,30840,46866,3068388,75655
30-Dec-2021,7521291,0,25430,30485,46348,3071208,75725
31-Dec-2021,7519298,0,25430,30134,45834,3073997,75794
01-Jan-2022,7517329,0,25430,29787,45325,3076754,75862
02-Jan-2022,7515383,0,25430,29443,44820,3079481,75930
03-Jan-2022,7513460,0,25430,29102,44320,3082178,75996
04-Jan-2022,7511560,0,25430,28765,43825,3084844,76063
05-Jan-2022,7509682,0,25430,28431,43335,3087481,76128
06-Jan-2022,7507826,0,25430,28101,42849,3090088,76192
07-Jan-2022,7505993,0,25430,27774,42367,3092666,76256
08-Jan-2022,7504181,0,25430,27451,41890,3095215,76319
09-Jan-2022,7502391,0,25430,27131,41418,3097735,76382
10-Jan-2022,7500622,0,25430,26814,40950,3100226,76443
11-Jan-2022,7498875,0,25430,26500,40487,3102690,76504
12-Jan-2022,7497148,0,25430,26190,40028,3105126,76565
13-Jan-2022,7495442,0,25430,25883,39574,3107534,76624
14-Jan-2022,7493756,0,25430,25579,39124,3109914,76683
15-Jan-2022,7492090,0,25430,25279,38679,3112268,76742
16-Jan-2022,7490444,0,25430,24981,38237,3114595,76799
17-Jan-2022,7488818,0,25430,24687,37800,3116895,76856
18-Jan-2022,7487212,0,25430,24396,37368,3119169,76912
19-Jan-2022,7485625,0,25430,24108,36940,3121417,76968
20-Jan-2022,7484057,0,25430,23823,36516,3123639,77023
21-Jan-2022,7482507,0,25430,23541,36096,3125835,77078
22-Jan-2022,7480977,0,25430,23262,35680,3128006,77131
23-Jan-2022,7479465,0,25430,22986,35269,3130153,77184
24-Jan-2022,7477971,0,25430,22713,34862,3132274,77237
25-Jan-2022,7476495,0,25430,22443,34459,3134371,77289
26-Jan-2022,7475037,0,25430,22176,34060,3136444,77340
27-Jan-2022,7473597,0,25430,21911,33665,3138493,77391
28-Jan-2022,7472174,0,25430,21650,33274,3140518,77441
29-Jan-2022,7470768,0,25430,21392,32887,3142519,77491
30-Jan-2022,7469380,0,25430,21136,32504,3144497,77540
31-Jan-2022,7468008,0,25430,20883,32125,3146452,77588
01-Feb-2022,7466653,0,25430,20633,31750,3148384,77636
02-Feb-2022,7465314,0,25430,20386,31379,3150294,77683
03-Feb-2022,7463992,0,25430,20141,31012,3152182,77730
04-Feb-2022,7462686,0,25430,19899,30649,3154047,77776
05-Feb-2022,7461395,0,25430,19660,30289,3155890,77822
06-Feb-2022,7460121,0,25430,19424,29933,3157712,77867
07-Feb-2022,7458862,0,25430,19190,29581,3159512,77911
08-Feb-2022,7457618,0,25430,18959,29233,3161291,77955
09-Feb-2022,7456390,0,25430,18730,28888,3163050,77999
10-Feb-2022,7455176,0,25430,18504,28548,3164787,78042
11-Feb-2022,7453978,0,25430,18280,28210,3166504,78085
12-Feb-2022,7452794,0,25430,18059,27877,3168201,78127
13-Feb-2022,7451624,0,25430,17841,27546,3169877,78168
14-Feb-2022,7450469,0,25430,17624,27220,3171534,78209
15-Feb-2022,7449328,0,25430,17411,26897,3173171,78250
16-Feb-2022,7448202,0,25430,17199,26577,3174789,78290
17-Feb-2022,7447089,0,25430,16991,26261,3176387,78329
18-Feb-2022,7445989,0,25430,16784,25949,3177966,78368
19-Feb-2022,7444903,0,25430,16580,25639,3179527,78407
20-Feb-2022,7443831,0,25430,16378,25333,3181069,78445
21-Feb-2022,7442772,0,25430,16179,25031,3182592,78483
22-Feb-2022,7441726,0,25430,15981,24732,3184098,78520
23-Feb-2022,7440692,0,25430,15786,24436,3185585,78557
24-Feb-2022,7439672,0,25430,15594,24143,3187055,78593
25-Feb-2022,7438664,0,25430,15403,23854,3188507,78629
26-Feb-2022,7437668,0,25430,15215,23567,3189941,78665
27-Feb-2022,7436685,0,25430,15029,23284,3191358,78700
28-Feb-2022,7435714,0,25430,14845,23004,3192759,78735
01-Mar-2022,7434755,0,25430,14663,22727,3194142,78769
02-Mar-2022,7433808,0,25430,14483,22454,3195509,78803
03-Mar-2022,7432873,0,25430,14306,22183,3196859,78836
04-Mar-2022,7431949,0,25430,14130,21915,3198193,78869
05-Mar-2022,7431037,0,25430,13956,21651,3199511,78902
06-Mar-2022,7430136,0,25430,13785,21389,3200813,78934
07-Mar-2022,7429246,0,25430,13615,21130,3202099,78966
08-Mar-2022,7428367,0,25430,13448,20875,3203370,78997
09-Mar-2022,7427499,0,25430,13282,20622,3204625,79029
10-Mar-2022,7426642,0,25430,13119,20372,3205865,79059
11-Mar-2022,7425796,0,25430,12957,20124,3207090,79090
12-Mar-2022,7424960,0,25430,12797,19880,3208300,79120
13-Mar-2022,7424134,0,25430,12639,19638,3209496,79149
14-Mar-2022,7423319,0,25430,12483,19399,3210677,79178
15-Mar-2022,7422514,0,25430,12329,19163,3211843,79207
16-Mar-2022,7421719,0,25430,12176,18930,3212996,79236
17-Mar-2022,7420934,0,25430,12026,18699,3214134,79264
18-Mar-2022,7420159,0,25430,11877,18471,3215258,79292
19-Mar-2022,7419393,0,25430,11730,18245,3216369,79319
20-Mar-2022,7418637,0,25430,11584,18023,3217466,79346
21-Mar-2022,7417891,0,25430,11441,17802,3218550,79373
22-Mar-2022,7417153,0,25430,11299,17584,3219620,79400
23-Mar-2022,7416425,0,25430,11159,17369,3220678,79426
24-Mar-2022,7415706,0,25430,11020,17156,3221722,79452
25-Mar-2022,7414996,0,25430,10883,16946,3222754,79477
26-Mar-2022,7414295,0,25430,10748,16738,3223773,79503
27-Mar-2022,7413603,0,25430,10614,16533,3224779,79528
28-Mar-2022,7412919,0,25430,10482,16330,3225773,79552
29-Mar-2022,7412244,0,25430,10352,16129,3226755,79576
30-Mar-2022,7411578,0,25430,10223,15931,3227725,79601
31-Mar-2022,7410920,0,25430,10095,15734,3228683,79624
01-Apr-2022,7410270,0,25430,9970,15541,3229629,79648
02-Apr-2022,7409628,0,25430,9845,15349,3230563,79671
03-Apr-2022,7408994,0,25430,9723,15160,3231486,79694
04-Apr-2022,7408368,0,25430,9601,14973,3232398,79716
05-Apr-2022,7407751,0,25430,9481,14788,3233298,79739
06-Apr-2022,7407140,0,25430,9363,14606,3234187,79761
07-Apr-2022,7406538,0,25430,9246,14425,3235065,79782
08-Apr-2022,7405943,0,25430,9130,14247,3235933,79804
09-Apr-2022,7405356,0,25430,9016,14071,3236789,79825
10-Apr-2022,7404776,0,25430,8903,13896,3237635,79846
11-Apr-2022,7404203,0,25430,8792,13724,3238471,79867
12-Apr-2022,7403637,0,25430,8682,13554,3239296,79887
13-Apr-2022,7403079,0,25430,8573,13386,3240111,79907
14-Apr-2022,7402528,0,25430,8466,13220,3240916,79927
15-Apr-2022,7401983,0,25430,8359,13056,3241711,79947
16-Apr-2022,7401446,0,25430,8255,12894,3242496,79966
17-Apr-2022,7400915,0,25430,8151,12734,3243271,79985
18-Apr-2022,7400391,0,25430,8049,12576,3244037,80004
19-Apr-2022,7399874,0,25430,7948,12419,3244793,80023
20-Apr-2022,7399363,0,25430,7848,12265,3245540,80042
21-Apr-2022,7398858,0,25430,7749,12112,3246277,80060
22-Apr-2022,7398360,0,25430,7652,11961,3247005,80078
23-Apr-2022,7397868,0,25430,7556,11812,3247724,80096
24-Apr-2022,7397383,0,25430,7461,11665,3248435,80113
25-Apr-2022,7396903,0,25430,7367,11520,3249136,80131
26-Apr-2022,7396430,0,25430,7274,11376,3249829,80148
27-Apr-2022,7395963,0,25430,7183,11234,3250512,80165
28-Apr-2022,7395501,0,25430,7092,11094,3251188,80181
29-Apr-2022,7395046,0,25430,7003,10955,3251855,80198
30-Apr-2022,7394596,0,25430,6915,10818,3252514,80214
01-May-2022,7394152,0,25430,6827,10683,3253164,80230
02-May-2022,7393713,0,25430,6741,10550,3253806,80246
03-May-2022,7393280,0,25430,6656,10418,3254441,80262
04-May-2022,7392853,0,25430,6572,10287,3255067,80278
05-May-2022,7392431,0,25430,6490,10158,3255685,80293
06-May-2022,7392014,0,25430,6408,10031,3256296,80308
07-May-2022,7391602,0,25430,6327,9905,3256899,80323
08-May-2022,7391196,0,25430,6247,9781,3257495,80338
09-May-2022,7390795,0,25430,6168,9659,3258083,80352
10-May-2022,7390399,0,25430,6090,9538,3258663,80367
11-May-2022,7390008,0,25430,6013,9418,3259237,80381
12-May-2022,7389622,0,25430,5937,9300,3259803,80395
13-May-2022,7389241,0,25430,5862,9183,3260362,80409
14-May-2022,7388865,0,25430,5788,9067,3260914,80422
15-May-2022,7388493,0,25430,5714,8954,3261459,80436
16-May-2022,7388127,0,25430,5642,8841,3261998,80449
17-May-2022,7387765,0,25430,5571,8730,3262529,80462
18-May-2022,7387407,0,25430,5500,8620,3263054,80475
19-May-2022,7387054,0,25430,5431,8512,3263572,80488
20-May-2022,7386706,0,25430,5362,8404,3264084,80501
21-May-2022,7386362,0,25430,5294,8299,3264589,80513
22-May-2022,7386022,0,25430,5227,8194,3265088,80526
23-May-2022,7385687,0,25430,5160,8091,3265581,80538
24-May-2022,7385356,0,25430,5095,7989,3266067,80550
25-May-2022,7385029,0,25430,5030,7888,3266548,80562
26-May-2022,7384706,0,25430,4967,7789,3267022,80574
27-May-2022,7384387,0,25430,4904,7690,3267490,80585
28-May-2022,7384073,0,25430,4841,7593,3267952,80597
29-May-2022,7383762,0,25430,4780,7498,3268409,80608
30-May-2022,7383456,0,25430,4719,7403,3268860,80619
31-May-2022,7383153,0,25430,4659,7309,3269305,80630
01-Jun-2022,7382854,0,25430,4600,7217,3269744,80641
02-Jun-2022,7382559,0,25430,4542,7126,3270178,80652
03-Jun-2022,7382268,0,25430,4484,7036,3270606,80662
04-Jun-2022,7381981,0,25430,4427,6947,3271029,80673
05-Jun-2022,7381697,0,25430,4371,6859,3271447,80683
06-Jun-2022,7381416,0,25430,4315,6772,3271859,80693
07-Jun-2022,7381140,0,25430,4260,6687,3272267,80703
08-Jun-2022,7380867,0,25430,4206,6602,3272669,80713
09-Jun-2022,7380597,0,25430,4153,6519,3273065,80723
10-Jun-2022,7380331,0,25430,4100,6436,3273457,80733
11-Jun-2022,7380068,0,25430,4048,6354,3273844,80743
12-Jun-2022,7379808,0,25430,3996,6274,3274226,80752
13-Jun-2022,7379552,0,25430,3945,6194,3274603,80761
14-Jun-2022,7379299,0,25430,3895,6116,3274976,80771
15-Jun-2022,7379050,0,25430,3845,6038,3275344,80780
16-Jun-2022,7378803,0,25430,3796,5962,3275707,80789
17-Jun-2022,7378560,0,25430,3748,5886,3276065,80798
18-Jun-2022,7378320,0,25430,3700,5812,3276419,80806
19-Jun-2022,7378083,0,25430,3653,5738,3276768,80815
20-Jun-2022,7377848,0,25430,3607,5665,3277113,80823
21-Jun-2022,7377617,0,25430,3561,5593,3277454,80832
22-Jun-2022,7377389,0,25430,3515,5522,3277790,80840
23-Jun-2022,7377164,0,25430,3470,5452,3278122,80848
24-Jun-2022,7376942,0,25430,3426,5383,3278450,80857
25-Jun-2022,7376722,0,25430,3382,5314,3278773,80865
26-Jun-2022,7376505,0,25430,3339,5247,3279093,80872
27-Jun-2022,7376291,0,25430,3297,5180,3279408,80880
28-Jun-2022,7376080,0,25430,3255,5114,3279720,80888
29-Jun-2022,7375872,0,25430,3213,5049,3280027,80896
30-Jun-2022,7375666,0,25430,3172,4985,3280331,80903
01-Jul-2022,7375463,0,25430,3132,4922,3280630,80911
02-Jul-2022,7375262,0,25430,3092,4859,3280926,80918
03-Jul-2022,7375064,0,25430,3052,4797,3281218,80925
04-Jul-2022,7374868,0,25430,3013,4736,3281507,80932
05-Jul-2022,7374675,0,25430,2975,4676,3281791,80939
06-Jul-2022,7374485,0,25430,2937,4616,3282073,80946
