datetime,S,I,Q,R,D
08-Jun-2022,10665699,5,6,104299,2643
09-Jun-2022,10665699,5,6,104299,2643
10-Jun-2022,10665698,5,6,104300,2643
11-Jun-2022,10665698,5,6,104301,2643
12-Jun-2022,10665697,5,6,104301,2643
13-Jun-2022,10665697,5,6,104302,2643
14-Jun-2022,10665697,5,6,104302,2643
15-Jun-2022,10665696,4,6,104303,2643
16-Jun-2022,10665696,4,6,104303,2643
17-Jun-2022,10665695,4,6,104304,2643
18-Jun-2022,10665695,4,6,104304,2643
19-Jun-2022,10665695,4,6,104305,2643
20-Jun-2022,10665694,4,6,104305,2643
21-Jun-2022,10665694,4,6,104305,2643
22-Jun-2022,10665693,4,6,104306,2643
23-Jun-2022,10665693,4,5,104306,2643
24-Jun-2022,10665693,4,5,104307,2643
25-Jun-2022,10665692,4,5,104307,2643
26-Jun-2022,10665692,4,5,104308,2643
27-Jun-2022,10665692,4,5,104308,2643
28-Jun-2022,10665691,4,5,104309,2643
29-Jun-2022,10665691,4,5,104309,2643
30-Jun-2022,10665691,4,5,104309,2643
01-Jul-2022,10665690,4,5,104310,2643
02-Jul-2022,10665690,4,5,104310,2643
03-Jul-2022,10665690,4,5,104311,2643
04-Jul-2022,10665689,4,5,104311,2643
05-Jul-2022,10665689,4,5,104312,2643
06-Jul-2022,10665689,4,5,104312,2643
07-Jul-2022,10665688,4,5,104312,2643
08-Jul-2022,10665688,4,5,104313,2643
09-Jul-2022,10665688,3,5,104313,2643
10-Jul-2022,10665687,3,5,104314,2643
11-Jul-2022,10665687,3,5,104314,2643
12-Jul-2022,10665687,3,4,104314,2644
13-Jul-2022,10665686,3,4,104315,2644
14-Jul-2022,10665686,3,4,104315,2644
15-Jul-2022,10665686,3,4,104315,2644
16-Jul-2022,10665686,3,4,104316,2644
17-Jul-2022,10665685,3,4,104316,2644
18-Jul-2022,10665685,3,4,104316,2644
19-Jul-2022,10665685,3,4,104317,2644
20-Jul-2022,10665684,3,4,104317,2644
21-Jul-2022,10665684,3,4,104318,2644
22-Jul-2022,10665684,3,4,104318,2644
23-Jul-2022,10665684,3,4,104318,2644
24-Jul-2022,10665683,3,4,104319,2644
25-Jul-2022,10665683,3,4,104319,2644
26-Jul-2022,10665683,3,4,104319,2644
27-Jul-2022,10665683,3,4,104319,2644
28-Jul-2022,10665682,3,4,104320,2644
29-Jul-2022,10665682,3,4,104320,2644
30-Jul-2022,10665682,3,4,104320,2644
31-Jul-2022,10665682,3,4,104321,2644
01-Aug-2022,10665681,3,4,104321,2644
02-Aug-2022,10665681,3,4,104321,2644
03-Aug-2022,10665681,3,4,104322,2644
04-Aug-2022,10665681,3,4,104322,2644
05-Aug-2022,10665680,3,3,104322,2644
06-Aug-2022,10665680,3,3,104323,2644
07-Aug-2022,10665680,3,3,104323,2644
08-Aug-2022,10665680,3,3,104323,2644
09-Aug-2022,10665680,3,3,104323,2644
10-Aug-2022,10665679,2,3,104324,2644
11-Aug-2022,10665679,2,3,104324,2644
12-Aug-2022,10665679,2,3,104324,2644
13-Aug-2022,10665679,2,3,104324,2644
14-Aug-2022,10665678,2,3,104325,2644
15-Aug-2022,10665678,2,3,104325,2644
16-Aug-2022,10665678,2,3,104325,2644
17-Aug-2022,10665678,2,3,104326,2644
18-Aug-2022,10665678,2,3,104326,2644
19-Aug-2022,10665677,2,3,104326,2644
20-Aug-2022,10665677,2,3,104326,2644
21-Aug-2022,10665677,2,3,104327,2644
22-Aug-2022,10665677,2,3,104327,2644
23-Aug-2022,10665677,2,3,104327,2644
24-Aug-2022,10665676,2,3,104327,2644
25-Aug-2022,10665676,2,3,104328,2644
26-Aug-2022,10665676,2,3,104328,2644
27-Aug-2022,10665676,2,3,104328,2644
28-Aug-2022,10665676,2,3,104328,2644
29-Aug-2022,10665675,2,3,104328,2644
30-Aug-2022,10665675,2,3,104329,2644
31-Aug-2022,10665675,2,3,104329,2644
01-Sep-2022,10665675,2,3,104329,2644
02-Sep-2022,10665675,2,3,104329,2644
03-Sep-2022,10665675,2,3,104330,2644
04-Sep-2022,10665674,2,3,104330,2644
05-Sep-2022,10665674,2,3,104330,2644
06-Sep-2022,10665674,2,2,104330,2644
07-Sep-2022,10665674,2,2,104330,2644
08-Sep-2022,10665674,2,2,104331,2644
09-Sep-2022,10665674,2,2,104331,2644
10-Sep-2022,10665673,2,2,104331,2644
11-Sep-2022,10665673,2,2,104331,2644
12-Sep-2022,10665673,2,2,104331,2644
13-Sep-2022,10665673,2,2,104332,2644
14-Sep-2022,10665673,2,2,104332,2644
15-Sep-2022,10665673,2,2,104332,2644
16-Sep-2022,10665673,2,2,104332,2644
17-Sep-2022,10665672,2,2,104332,2644
18-Sep-2022,10665672,2,2,104333,2644
19-Sep-2022,10665672,2,2,104333,2644
20-Sep-2022,10665672,2,2,104333,2644
21-Sep-2022,10665672,2,2,104333,2644
22-Sep-2022,10665672,2,2,104333,2644
23-Sep-2022,10665671,2,2,104333,2644
24-Sep-2022,10665671,2,2,104334,2644
25-Sep-2022,10665671,2,2,104334,2644
26-Sep-2022,10665671,2,2,104334,2644
27-Sep-2022,10665671,2,2,104334,2644
28-Sep-2022,10665671,1,2,104334,2644
29-Sep-2022,10665671,1,2,104334,2644
30-Sep-2022,10665671,1,2,104335,2644
01-Oct-2022,10665670,1,2,104335,2644
02-Oct-2022,10665670,1,2,104335,2644
03-Oct-2022,10665670,1,2,104335,2644
04-Oct-2022,10665670,1,2,104335,2644
05-Oct-2022,10665670,1,2,104335,2644
06-Oct-2022,10665670,1,2,104336,2644
07-Oct-2022,10665670,1,2,104336,2644
08-Oct-2022,10665670,1,2,104336,2644
09-Oct-2022,10665669,1,2,104336,2644
10-Oct-2022,10665669,1,2,104336,2644
11-Oct-2022,10665669,1,2,104336,2644
12-Oct-2022,10665669,1,2,104336,2644
13-Oct-2022,10665669,1,2,104337,2644
14-Oct-2022,10665669,1,2,104337,2644
