datetime,S,NI,NR,P,R,ND,D
12-Nov-2021,4235964,12627,1041957,510,5349654,16536,125206
13-Nov-2021,4234676,12623,1043206,494,5349693,16555,125207
14-Nov-2021,4233388,12619,1044455,479,5349730,16575,125208
15-Nov-2021,4232101,12615,1045704,465,5349766,16594,125208
16-Nov-2021,4230816,12611,1046953,451,5349801,16613,125209
17-Nov-2021,4229531,12607,1048201,437,5349835,16633,125210
18-Nov-2021,4228248,12603,1049448,424,5349867,16652,125211
19-Nov-2021,4226966,12600,1050696,411,5349899,16671,125212
20-Nov-2021,4225684,12596,1051942,398,5349930,16691,125212
21-Nov-2021,4224404,12592,1053189,386,5349960,16710,125213
22-Nov-2021,4223124,12588,1054435,375,5349989,16729,125214
23-Nov-2021,4221846,12584,1055681,363,5350017,16748,125214
