datetime,S,NQ,NR,ND,I,Q,R,D
17-Mar-2021,9693153,28677,787325,12824,10426,11407,222948,5819
18-Mar-2021,9689506,28666,790201,12870,10381,11361,223756,5838
19-Mar-2021,9685863,28655,793077,12915,10335,11316,224560,5858
20-Mar-2021,9682225,28644,795951,12961,10289,11270,225361,5877
21-Mar-2021,9678592,28634,798824,13007,10244,11224,226159,5896
22-Mar-2021,9674964,28623,801696,13052,10198,11179,226953,5915
23-Mar-2021,9671339,28612,804567,13098,10152,11133,227745,5934
24-Mar-2021,9667720,28601,807436,13143,10106,11086,228533,5953
25-Mar-2021,9664105,28590,810305,13189,10060,11040,229317,5972
26-Mar-2021,9660495,28580,813173,13234,10014,10994,230099,5991
27-Mar-2021,9656889,28569,816039,13280,9968,10948,230877,6010
28-Mar-2021,9653288,28558,818905,13325,9921,10901,231652,6028
29-Mar-2021,9649692,28547,821769,13371,9875,10854,232423,6047
30-Mar-2021,9646100,28537,824632,13416,9829,10808,233191,6065
31-Mar-2021,9642513,28526,827495,13462,9783,10761,233956,6084
01-Apr-2021,9638930,28515,830356,13507,9736,10714,234718,6102
02-Apr-2021,9635352,28505,833216,13552,9690,10667,235476,6120
03-Apr-2021,9631779,28494,836075,13598,9643,10620,236231,6139
04-Apr-2021,9628210,28483,838933,13643,9597,10573,236983,6157
05-Apr-2021,9624646,28473,841790,13688,9551,10526,237731,6175
06-Apr-2021,9621086,28462,844646,13734,9504,10479,238476,6193
07-Apr-2021,9617531,28451,847500,13779,9458,10432,239218,6210
08-Apr-2021,9613980,28441,850354,13824,9411,10384,239956,6228
09-Apr-2021,9610434,28430,853207,13870,9364,10337,240691,6246
10-Apr-2021,9606893,28420,856058,13915,9318,10290,241422,6264
11-Apr-2021,9603356,28409,858909,13960,9271,10242,242150,6281
12-Apr-2021,9599824,28399,861758,14005,9225,10195,242875,6299
13-Apr-2021,9596296,28388,864607,14050,9178,10147,243597,6316
14-Apr-2021,9592773,28377,867454,14096,9132,10099,244315,6333
15-Apr-2021,9589255,28367,870300,14141,9085,10052,245029,6350
16-Apr-2021,9585741,28356,873145,14186,9039,10004,245741,6367
17-Apr-2021,9582231,28346,875990,14231,8992,9956,246448,6385
18-Apr-2021,9578726,28336,878833,14276,8945,9909,247153,6401
19-Apr-2021,9575226,28325,881675,14321,8899,9861,247854,6418
20-Apr-2021,9571730,28315,884516,14366,8852,9813,248552,6435
21-Apr-2021,9568238,28304,887356,14411,8806,9765,249246,6452
22-Apr-2021,9564752,28294,890195,14456,8759,9717,249937,6469
23-Apr-2021,9561269,28283,893033,14501,8713,9670,250625,6485
24-Apr-2021,9557792,28273,895869,14546,8667,9622,251309,6502
25-Apr-2021,9554318,28263,898705,14591,8620,9574,251990,6518
26-Apr-2021,9550849,28252,901540,14636,8574,9526,252667,6534
27-Apr-2021,9547385,28242,904374,14681,8527,9478,253341,6550
28-Apr-2021,9543925,28232,907206,14726,8481,9430,254011,6567
29-Apr-2021,9540470,28221,910038,14771,8435,9382,254679,6583
30-Apr-2021,9537019,28211,912869,14816,8389,9334,255342,6599
01-May-2021,9533572,28201,915698,14861,8343,9287,256003,6615
02-May-2021,9530130,28190,918527,14906,8296,9239,256660,6630
03-May-2021,9526693,28180,921354,14951,8250,9191,257313,6646
04-May-2021,9523260,28170,924181,14996,8204,9143,257964,6662
05-May-2021,9519831,28160,927006,15041,8158,9095,258610,6677
06-May-2021,9516407,28150,929831,15085,8112,9047,259254,6693
07-May-2021,9512987,28139,932654,15130,8067,9000,259894,6708
08-May-2021,9509572,28129,935477,15175,8021,8952,260530,6724
09-May-2021,9506161,28119,938298,15220,7975,8904,261164,6739
10-May-2021,9502754,28109,941118,15264,7929,8857,261794,6754
11-May-2021,9499352,28099,943938,15309,7884,8809,262420,6769
12-May-2021,9495954,28088,946756,15354,7838,8761,263043,6784
13-May-2021,9492560,28078,949573,15399,7793,8714,263663,6799
14-May-2021,9489171,28068,952390,15443,7747,8666,264279,6814
15-May-2021,9485787,28058,955205,15488,7702,8619,264892,6829
16-May-2021,9482406,28048,958019,15533,7657,8571,265502,6843
17-May-2021,9479030,28038,960832,15577,7612,8524,266108,6858
18-May-2021,9475658,28028,963645,15622,7566,8476,266711,6872
19-May-2021,9472291,28018,966456,15667,7521,8429,267311,6887
20-May-2021,9468928,28008,969266,15711,7477,8382,267907,6901
21-May-2021,9465569,27998,972075,15756,7432,8335,268500,6915
22-May-2021,9462214,27988,974883,15800,7387,8288,269089,6930
23-May-2021,9458864,27978,977691,15845,7342,8241,269675,6944
24-May-2021,9455518,27968,980497,15889,7298,8194,270258,6958
25-May-2021,9452176,27958,983302,15934,7253,8147,270838,6972
26-May-2021,9448839,27948,986106,15978,7209,8100,271414,6986
27-May-2021,9445505,27938,988909,16023,7165,8053,271987,6999
28-May-2021,9442176,27928,991712,16067,7120,8006,272556,7013
29-May-2021,9438851,27918,994513,16112,7076,7960,273123,7027
30-May-2021,9435531,27908,997313,16156,7032,7913,273685,7040
31-May-2021,9432214,27898,1000112,16201,6988,7867,274245,7054
01-Jun-2021,9428902,27888,1002911,16245,6945,7820,274801,7067
02-Jun-2021,9425594,27878,1005708,16289,6901,7774,275354,7080
03-Jun-2021,9422290,27869,1008504,16334,6857,7728,275904,7094
04-Jun-2021,9418990,27859,1011299,16378,6814,7682,276451,7107
05-Jun-2021,9415694,27849,1014094,16422,6771,7635,276994,7120
06-Jun-2021,9412403,27839,1016887,16467,6727,7589,277534,7133
07-Jun-2021,9409115,27829,1019679,16511,6684,7544,278070,7146
08-Jun-2021,9405832,27819,1022470,16555,6641,7498,278604,7159
09-Jun-2021,9402553,27810,1025261,16600,6598,7452,279134,7171
10-Jun-2021,9399278,27800,1028050,16644,6556,7407,279661,7184
11-Jun-2021,9396007,27790,1030838,16688,6513,7361,280185,7197
12-Jun-2021,9392740,27780,1033626,16732,6471,7316,280705,7209
13-Jun-2021,9389477,27771,1036412,16777,6428,7270,281223,7222
14-Jun-2021,9386218,27761,1039198,16821,6386,7225,281737,7234
15-Jun-2021,9382963,27751,1041982,16865,6344,7180,282248,7246
16-Jun-2021,9379712,27742,1044766,16909,6302,7135,282755,7259
17-Jun-2021,9376465,27732,1047548,16953,6260,7090,283260,7271
18-Jun-2021,9373222,27722,1050330,16997,6218,7046,283761,7283
19-Jun-2021,9369983,27712,1053110,17042,6177,7001,284259,7295
20-Jun-2021,9366748,27703,1055890,17086,6135,6957,284754,7307
21-Jun-2021,9363517,27693,1058669,17130,6094,6912,285246,7318
22-Jun-2021,9360290,27684,1061446,17174,6053,6868,285735,7330
23-Jun-2021,9357067,27674,1064223,17218,6011,6824,286220,7342
24-Jun-2021,9353847,27664,1066999,17262,5971,6780,286703,7354
25-Jun-2021,9350632,27655,1069773,17306,5930,6736,287182,7365
26-Jun-2021,9347421,27645,1072547,17350,5889,6692,287658,7377
27-Jun-2021,9344213,27636,1075320,17394,5849,6648,288131,7388
28-Jun-2021,9341009,27626,1078092,17438,5808,6605,288601,7399
29-Jun-2021,9337809,27616,1080863,17482,5768,6562,289068,7411
30-Jun-2021,9334613,27607,1083633,17526,5728,6518,289532,7422
01-Jul-2021,9331421,27597,1086402,17570,5688,6475,289993,7433
02-Jul-2021,9328232,27588,1089170,17614,5648,6432,290451,7444
03-Jul-2021,9325048,27578,1091937,17658,5609,6389,290906,7455
04-Jul-2021,9321867,27569,1094703,17702,5569,6347,291357,7466
05-Jul-2021,9318690,27559,1097469,17745,5530,6304,291806,7476
06-Jul-2021,9315516,27550,1100233,17789,5491,6262,292252,7487
07-Jul-2021,9312347,27541,1102996,17833,5452,6219,292694,7498
08-Jul-2021,9309181,27531,1105758,17877,5413,6177,293134,7508
09-Jul-2021,9306018,27522,1108520,17921,5374,6135,293570,7519
10-Jul-2021,9302860,27512,1111280,17965,5335,6093,294004,7529
11-Jul-2021,9299705,27503,1114040,18008,5297,6051,294435,7540
12-Jul-2021,9296554,27493,1116798,18052,5259,6010,294863,7550
13-Jul-2021,9293406,27484,1119556,18096,5221,5968,295287,7560
14-Jul-2021,9290263,27475,1122313,18140,5183,5927,295709,7570
15-Jul-2021,9287122,27465,1125069,18183,5145,5886,296128,7580
16-Jul-2021,9283986,27456,1127823,18227,5107,5845,296544,7590
17-Jul-2021,9280853,27447,1130577,18271,5070,5804,296957,7600
18-Jul-2021,9277723,27437,1133330,18314,5032,5764,297368,7610
19-Jul-2021,9274597,27428,1136082,18358,4995,5723,297775,7620
20-Jul-2021,9271475,27419,1138833,18402,4958,5683,298179,7630
21-Jul-2021,9268356,27409,1141583,18445,4921,5642,298581,7640
22-Jul-2021,9265241,27400,1144333,18489,4885,5602,298980,7649
23-Jul-2021,9262130,27391,1147081,18533,4848,5562,299376,7659
24-Jul-2021,9259021,27382,1149828,18576,4812,5523,299769,7668
25-Jul-2021,9255917,27372,1152575,18620,4776,5483,300159,7677
26-Jul-2021,9252816,27363,1155320,18663,4740,5444,300547,7687
27-Jul-2021,9249718,27354,1158065,18707,4704,5404,300931,7696
28-Jul-2021,9246624,27345,1160808,18750,4668,5365,301313,7705
29-Jul-2021,9243533,27335,1163551,18794,4633,5326,301693,7714
30-Jul-2021,9240445,27326,1166293,18837,4597,5287,302069,7723
31-Jul-2021,9237361,27317,1169034,18881,4562,5249,302443,7732
01-Aug-2021,9234281,27308,1171774,18924,4527,5210,302814,7741
02-Aug-2021,9231203,27299,1174513,18968,4492,5172,303182,7750
03-Aug-2021,9228130,27289,1177251,19011,4458,5134,303547,7759
04-Aug-2021,9225059,27280,1179988,19055,4423,5096,303910,7768
05-Aug-2021,9221992,27271,1182724,19098,4389,5058,304270,7776
06-Aug-2021,9218928,27262,1185460,19142,4355,5020,304628,7785
07-Aug-2021,9215868,27253,1188194,19185,4321,4983,304982,7794
08-Aug-2021,9212810,27244,1190928,19228,4287,4946,305334,7802
09-Aug-2021,9209756,27235,1193660,19272,4253,4909,305684,7810
10-Aug-2021,9206706,27226,1196392,19315,4220,4872,306031,7819
11-Aug-2021,9203658,27217,1199123,19358,4186,4835,306375,7827
12-Aug-2021,9200614,27207,1201853,19402,4153,4798,306717,7835
13-Aug-2021,9197573,27198,1204582,19445,4120,4762,307056,7844
14-Aug-2021,9194535,27189,1207310,19488,4087,4725,307392,7852
15-Aug-2021,9191501,27180,1210037,19532,4055,4689,307726,7860
16-Aug-2021,9188469,27171,1212763,19575,4022,4653,308057,7868
17-Aug-2021,9185441,27162,1215488,19618,3990,4618,308386,7876
18-Aug-2021,9182416,27153,1218213,19661,3958,4582,308712,7883
19-Aug-2021,9179394,27144,1220936,19705,3926,4547,309036,7891
20-Aug-2021,9176375,27135,1223659,19748,3894,4511,309357,7899
21-Aug-2021,9173360,27126,1226381,19791,3862,4476,309676,7907
22-Aug-2021,9170347,27117,1229102,19834,3831,4441,309992,7914
23-Aug-2021,9167338,27108,1231822,19877,3800,4407,310306,7922
24-Aug-2021,9164331,27099,1234541,19920,3769,4372,310617,7929
25-Aug-2021,9161328,27090,1237259,19964,3738,4338,310926,7937
26-Aug-2021,9158328,27081,1239976,20007,3707,4303,311233,7944
27-Aug-2021,9155330,27073,1242692,20050,3676,4269,311537,7951
28-Aug-2021,9152336,27064,1245408,20093,3646,4236,311838,7959
29-Aug-2021,9149345,27055,1248122,20136,3616,4202,312138,7966
30-Aug-2021,9146357,27046,1250836,20179,3586,4168,312434,7973
31-Aug-2021,9143371,27037,1253549,20222,3556,4135,312729,7980
01-Sep-2021,9140389,27028,1256261,20265,3526,4102,313021,7987
02-Sep-2021,9137410,27019,1258972,20308,3497,4069,313311,7994
03-Sep-2021,9134433,27010,1261682,20351,3467,4036,313598,8001
04-Sep-2021,9131460,27001,1264391,20394,3438,4003,313883,8008
05-Sep-2021,9128489,26993,1267099,20437,3409,3971,314166,8015
06-Sep-2021,9125522,26984,1269807,20480,3380,3939,314447,8021
07-Sep-2021,9122557,26975,1272513,20523,3351,3907,314725,8028
08-Sep-2021,9119595,26966,1275219,20566,3323,3875,315001,8035
09-Sep-2021,9116636,26957,1277924,20609,3295,3843,315275,8041
10-Sep-2021,9113679,26949,1280628,20652,3266,3811,315546,8048
11-Sep-2021,9110726,26940,1283331,20695,3238,3780,315815,8054
12-Sep-2021,9107775,26931,1286033,20737,3211,3749,316082,8061
13-Sep-2021,9104828,26922,1288734,20780,3183,3718,316347,8067
14-Sep-2021,9101882,26913,1291434,20823,3156,3687,316610,8074
15-Sep-2021,9098940,26905,1294134,20866,3128,3656,316870,8080
16-Sep-2021,9096001,26896,1296832,20909,3101,3626,317128,8086
17-Sep-2021,9093064,26887,1299530,20952,3074,3595,317384,8092
18-Sep-2021,9090130,26878,1302227,20994,3047,3565,317638,8098
19-Sep-2021,9087199,26870,1304923,21037,3021,3535,317890,8104
20-Sep-2021,9084270,26861,1307618,21080,2994,3506,318140,8110
21-Sep-2021,9081344,26852,1310312,21123,2968,3476,318388,8116
22-Sep-2021,9078421,26844,1313006,21165,2942,3446,318633,8122
23-Sep-2021,9075500,26835,1315698,21208,2916,3417,318876,8128
24-Sep-2021,9072582,26826,1318390,21251,2890,3388,319118,8134
25-Sep-2021,9069667,26818,1321081,21294,2864,3359,319357,8140
26-Sep-2021,9066754,26809,1323770,21336,2839,3330,319594,8145
27-Sep-2021,9063844,26800,1326459,21379,2814,3302,319829,8151
28-Sep-2021,9060937,26792,1329148,21422,2789,3273,320063,8157
29-Sep-2021,9058032,26783,1331835,21464,2764,3245,320294,8162
30-Sep-2021,9055130,26774,1334521,21507,2739,3217,320523,8168
01-Oct-2021,9052230,26766,1337207,21550,2714,3189,320750,8173
02-Oct-2021,9049333,26757,1339892,21592,2690,3162,320975,8179
03-Oct-2021,9046438,26748,1342575,21635,2665,3134,321199,8184
04-Oct-2021,9043546,26740,1345258,21677,2641,3107,321420,8189
05-Oct-2021,9040657,26731,1347940,21720,2617,3080,321639,8195
06-Oct-2021,9037770,26723,1350622,21762,2593,3053,321857,8200
07-Oct-2021,9034885,26714,1353302,21805,2570,3026,322073,8205
08-Oct-2021,9032003,26706,1355981,21847,2546,2999,322286,8210
09-Oct-2021,9029123,26697,1358660,21890,2523,2973,322498,8215
