datetime,S,I,Q,R,D
29-Mar-2022,10444423,1057,1227,320078,5867
30-Mar-2022,10444329,1052,1221,320182,5869
31-Mar-2022,10444236,1046,1214,320286,5870
01-Apr-2022,10444143,1041,1208,320389,5872
02-Apr-2022,10444050,1036,1202,320491,5873
03-Apr-2022,10443958,1030,1196,320593,5875
04-Apr-2022,10443867,1025,1190,320694,5877
05-Apr-2022,10443775,1020,1184,320795,5878
06-Apr-2022,10443685,1015,1178,320895,5880
07-Apr-2022,10443595,1010,1172,320995,5882
08-Apr-2022,10443505,1004,1166,321094,5883
09-Apr-2022,10443416,999,1160,321193,5885
10-Apr-2022,10443327,994,1154,321291,5886
11-Apr-2022,10443238,989,1148,321389,5888
12-Apr-2022,10443150,984,1142,321487,5889
13-Apr-2022,10443063,979,1136,321583,5891
14-Apr-2022,10442976,974,1131,321680,5892
15-Apr-2022,10442889,969,1125,321775,5894
16-Apr-2022,10442803,964,1119,321871,5895
17-Apr-2022,10442717,959,1113,321966,5897
18-Apr-2022,10442632,954,1108,322060,5898
19-Apr-2022,10442547,949,1102,322154,5900
20-Apr-2022,10442463,944,1096,322247,5901
21-Apr-2022,10442379,940,1091,322340,5903
22-Apr-2022,10442295,935,1085,322433,5904
23-Apr-2022,10442212,930,1080,322525,5906
24-Apr-2022,10442130,925,1074,322616,5907
25-Apr-2022,10442047,921,1069,322707,5909
26-Apr-2022,10441966,916,1063,322798,5910
27-Apr-2022,10441884,911,1058,322888,5912
28-Apr-2022,10441803,906,1052,322977,5913
29-Apr-2022,10441723,902,1047,323067,5915
30-Apr-2022,10441642,897,1042,323155,5916
01-May-2022,10441563,893,1036,323243,5917
02-May-2022,10441483,888,1031,323331,5919
03-May-2022,10441404,884,1026,323419,5920
04-May-2022,10441326,879,1020,323506,5922
05-May-2022,10441248,874,1015,323592,5923
06-May-2022,10441170,870,1010,323678,5924
07-May-2022,10441093,866,1005,323764,5926
08-May-2022,10441016,861,1000,323849,5927
09-May-2022,10440939,857,995,323934,5928
10-May-2022,10440863,852,990,324018,5930
11-May-2022,10440787,848,984,324102,5931
12-May-2022,10440712,844,979,324185,5932
13-May-2022,10440637,839,974,324268,5934
14-May-2022,10440562,835,969,324351,5935
15-May-2022,10440488,831,964,324433,5936
16-May-2022,10440414,826,959,324515,5938
17-May-2022,10440341,822,955,324596,5939
18-May-2022,10440268,818,950,324677,5940
19-May-2022,10440195,814,945,324757,5941
20-May-2022,10440123,810,940,324837,5943
21-May-2022,10440051,805,935,324917,5944
22-May-2022,10439979,801,930,324996,5945
23-May-2022,10439908,797,926,325075,5947
24-May-2022,10439837,793,921,325154,5948
25-May-2022,10439767,789,916,325232,5949
26-May-2022,10439697,785,911,325309,5950
27-May-2022,10439627,781,907,325386,5952
28-May-2022,10439557,777,902,325463,5953
29-May-2022,10439488,773,897,325540,5954
30-May-2022,10439420,769,893,325616,5955
31-May-2022,10439351,765,888,325691,5956
01-Jun-2022,10439283,761,884,325767,5958
02-Jun-2022,10439216,757,879,325842,5959
03-Jun-2022,10439148,753,875,325916,5960
04-Jun-2022,10439082,749,870,325990,5961
05-Jun-2022,10439015,745,866,326064,5962
06-Jun-2022,10438949,742,861,326137,5963
07-Jun-2022,10438883,738,857,326210,5965
08-Jun-2022,10438817,734,852,326283,5966
09-Jun-2022,10438752,730,848,326355,5967
10-Jun-2022,10438687,727,844,326427,5968
11-Jun-2022,10438623,723,839,326499,5969
12-Jun-2022,10438558,719,835,326570,5970
13-Jun-2022,10438494,715,831,326640,5971
14-Jun-2022,10438431,712,826,326711,5973
15-Jun-2022,10438368,708,822,326781,5974
16-Jun-2022,10438305,704,818,326851,5975
17-Jun-2022,10438242,701,814,326920,5976
18-Jun-2022,10438180,697,810,326989,5977
19-Jun-2022,10438118,694,805,327057,5978
20-Jun-2022,10438056,690,801,327126,5979
21-Jun-2022,10437995,686,797,327194,5980
22-Jun-2022,10437934,683,793,327261,5981
23-Jun-2022,10437873,679,789,327328,5982
24-Jun-2022,10437813,676,785,327395,5984
25-Jun-2022,10437753,672,781,327462,5985
26-Jun-2022,10437693,669,777,327528,5986
27-Jun-2022,10437634,665,773,327594,5987
28-Jun-2022,10437575,662,769,327659,5988
29-Jun-2022,10437516,659,765,327724,5989
30-Jun-2022,10437457,655,761,327789,5990
01-Jul-2022,10437399,652,757,327854,5991
02-Jul-2022,10437341,648,753,327918,5992
03-Jul-2022,10437284,645,749,327982,5993
04-Jul-2022,10437226,642,745,328045,5994
05-Jul-2022,10437169,638,742,328108,5995
06-Jul-2022,10437112,635,738,328171,5996
07-Jul-2022,10437056,632,734,328234,5997
08-Jul-2022,10437000,629,730,328296,5998
09-Jul-2022,10436944,625,726,328358,5999
10-Jul-2022,10436888,622,723,328419,6000
11-Jul-2022,10436833,619,719,328481,6001
12-Jul-2022,10436778,616,715,328542,6002
13-Jul-2022,10436723,613,712,328602,6003
14-Jul-2022,10436669,609,708,328662,6004
15-Jul-2022,10436615,606,704,328722,6005
16-Jul-2022,10436561,603,701,328782,6006
17-Jul-2022,10436507,600,697,328841,6007
18-Jul-2022,10436454,597,693,328901,6008
19-Jul-2022,10436401,594,690,328959,6008
20-Jul-2022,10436348,591,686,329018,6009
21-Jul-2022,10436296,588,683,329076,6010
22-Jul-2022,10436244,585,679,329134,6011
23-Jul-2022,10436192,582,676,329191,6012
24-Jul-2022,10436140,579,672,329249,6013
25-Jul-2022,10436089,576,669,329306,6014
26-Jul-2022,10436037,573,665,329362,6015
27-Jul-2022,10435987,570,662,329419,6016
28-Jul-2022,10435936,567,658,329475,6017
29-Jul-2022,10435886,564,655,329530,6018
30-Jul-2022,10435836,561,652,329586,6018
31-Jul-2022,10435786,558,648,329641,6019
01-Aug-2022,10435736,555,645,329696,6020
02-Aug-2022,10435687,552,642,329751,6021
03-Aug-2022,10435638,549,638,329805,6022
04-Aug-2022,10435589,547,635,329859,6023
05-Aug-2022,10435540,544,632,329913,6024
06-Aug-2022,10435492,541,628,329967,6025
07-Aug-2022,10435444,538,625,330020,6025
08-Aug-2022,10435396,535,622,330073,6026
09-Aug-2022,10435349,533,619,330125,6027
10-Aug-2022,10435301,530,616,330178,6028
11-Aug-2022,10435254,527,612,330230,6029
12-Aug-2022,10435207,524,609,330282,6030
13-Aug-2022,10435161,522,606,330334,6030
14-Aug-2022,10435115,519,603,330385,6031
15-Aug-2022,10435068,516,600,330436,6032
16-Aug-2022,10435023,514,597,330487,6033
17-Aug-2022,10434977,511,594,330537,6034
18-Aug-2022,10434932,508,590,330588,6034
19-Aug-2022,10434886,506,587,330638,6035
20-Aug-2022,10434842,503,584,330688,6036
21-Aug-2022,10434797,500,581,330737,6037
22-Aug-2022,10434752,498,578,330786,6038
23-Aug-2022,10434708,495,575,330835,6038
24-Aug-2022,10434664,493,572,330884,6039
25-Aug-2022,10434620,490,569,330933,6040
26-Aug-2022,10434577,488,566,330981,6041
27-Aug-2022,10434534,485,564,331029,6041
28-Aug-2022,10434490,483,561,331077,6042
29-Aug-2022,10434448,480,558,331124,6043
30-Aug-2022,10434405,478,555,331171,6044
31-Aug-2022,10434363,475,552,331218,6044
01-Sep-2022,10434320,473,549,331265,6045
02-Sep-2022,10434278,470,546,331312,6046
03-Sep-2022,10434237,468,543,331358,6047
04-Sep-2022,10434195,465,541,331404,6047
05-Sep-2022,10434154,463,538,331450,6048
06-Sep-2022,10434113,460,535,331495,6049
07-Sep-2022,10434072,458,532,331541,6050
08-Sep-2022,10434031,456,530,331586,6050
09-Sep-2022,10433991,453,527,331631,6051
10-Sep-2022,10433950,451,524,331675,6052
11-Sep-2022,10433910,449,521,331720,6052
12-Sep-2022,10433870,446,519,331764,6053
13-Sep-2022,10433831,444,516,331808,6054
14-Sep-2022,10433791,442,513,331852,6055
15-Sep-2022,10433752,439,511,331895,6055
16-Sep-2022,10433713,437,508,331938,6056
17-Sep-2022,10433674,435,505,331981,6057
18-Sep-2022,10433636,433,503,332024,6057
19-Sep-2022,10433597,430,500,332067,6058
20-Sep-2022,10433559,428,497,332109,6059
21-Sep-2022,10433521,426,495,332151,6059
22-Sep-2022,10433483,424,492,332193,6060
23-Sep-2022,10433445,422,490,332235,6061
24-Sep-2022,10433408,419,487,332277,6061
25-Sep-2022,10433371,417,485,332318,6062
26-Sep-2022,10433334,415,482,332359,6063
27-Sep-2022,10433297,413,480,332400,6063
28-Sep-2022,10433260,411,477,332440,6064
29-Sep-2022,10433224,409,475,332481,6065
30-Sep-2022,10433187,406,472,332521,6065
01-Oct-2022,10433151,404,470,332561,6066
02-Oct-2022,10433115,402,467,332601,6066
03-Oct-2022,10433080,400,465,332641,6067
04-Oct-2022,10433044,398,463,332680,6068
05-Oct-2022,10433009,396,460,332719,6068
06-Oct-2022,10432974,394,458,332758,6069
07-Oct-2022,10432939,392,455,332797,6070
08-Oct-2022,10432904,390,453,332836,6070
09-Oct-2022,10432869,388,451,332874,6071
10-Oct-2022,10432835,386,448,332912,6071
11-Oct-2022,10432800,384,446,332950,6072
12-Oct-2022,10432766,382,444,332988,6073
13-Oct-2022,10432732,380,441,333026,6073
14-Oct-2022,10432699,378,439,333063,6074
