datetime,S,I,Q,R,D
02-Oct-2022,7536105,1210,1923,3156322,74926
03-Oct-2022,7536026,1195,1900,3156438,74929
04-Oct-2022,7535947,1180,1877,3156551,74932
05-Oct-2022,7535870,1166,1854,3156663,74934
06-Oct-2022,7535793,1151,1831,3156774,74937
07-Oct-2022,7535718,1137,1809,3156884,74940
08-Oct-2022,7535643,1123,1787,3156992,74942
09-Oct-2022,7535569,1110,1765,3157099,74945
10-Oct-2022,7535496,1096,1743,3157205,74947
11-Oct-2022,7535424,1083,1722,3157309,74950
12-Oct-2022,7535353,1069,1701,3157412,74952
13-Oct-2022,7535283,1056,1680,3157514,74955
14-Oct-2022,7535213,1043,1659,3157614,74957
15-Oct-2022,7535145,1031,1639,3157713,74959
16-Oct-2022,7535077,1018,1619,3157811,74962
17-Oct-2022,7535010,1005,1599,3157908,74964
18-Oct-2022,7534944,993,1580,3158004,74966
19-Oct-2022,7534879,981,1560,3158098,74969
20-Oct-2022,7534814,969,1541,3158192,74971
21-Oct-2022,7534751,957,1522,3158284,74973
22-Oct-2022,7534688,945,1504,3158375,74975
23-Oct-2022,7534626,934,1485,3158465,74977
24-Oct-2022,7534564,922,1467,3158554,74979
25-Oct-2022,7534504,911,1449,3158642,74982
26-Oct-2022,7534444,900,1431,3158728,74984
27-Oct-2022,7534385,889,1414,3158814,74986
28-Oct-2022,7534326,878,1397,3158899,74988
29-Oct-2022,7534269,867,1380,3158982,74990
30-Oct-2022,7534212,857,1363,3159065,74992
31-Oct-2022,7534155,846,1346,3159146,74994
01-Nov-2022,7534100,836,1330,3159227,74995
02-Nov-2022,7534045,825,1313,3159306,74997
03-Nov-2022,7533991,815,1297,3159385,74999
04-Nov-2022,7533937,805,1281,3159462,75001
05-Nov-2022,7533884,795,1266,3159539,75003
06-Nov-2022,7533832,786,1250,3159615,75005
07-Nov-2022,7533780,776,1235,3159690,75006
08-Nov-2022,7533729,767,1220,3159763,75008
09-Nov-2022,7533679,757,1205,3159836,75010
10-Nov-2022,7533629,748,1190,3159908,75012
11-Nov-2022,7533580,739,1175,3159980,75013
12-Nov-2022,7533531,730,1161,3160050,75015
13-Nov-2022,7533483,721,1147,3160119,75017
14-Nov-2022,7533436,712,1133,3160188,75018
15-Nov-2022,7533389,703,1119,3160256,75020
16-Nov-2022,7533343,695,1105,3160323,75022
17-Nov-2022,7533298,686,1092,3160389,75023
18-Nov-2022,7533252,678,1078,3160454,75025
19-Nov-2022,7533208,669,1065,3160519,75026
20-Nov-2022,7533164,661,1052,3160582,75028
21-Nov-2022,7533121,653,1039,3160645,75029
22-Nov-2022,7533078,645,1026,3160707,75031
23-Nov-2022,7533035,637,1014,3160769,75032
24-Nov-2022,7532993,629,1001,3160829,75034
25-Nov-2022,7532952,621,989,3160889,75035
26-Nov-2022,7532911,614,977,3160948,75036
27-Nov-2022,7532871,606,965,3161007,75038
28-Nov-2022,7532831,599,953,3161065,75039
29-Nov-2022,7532792,592,941,3161122,75041
30-Nov-2022,7532753,584,930,3161178,75042
01-Dec-2022,7532715,577,918,3161234,75043
02-Dec-2022,7532677,570,907,3161289,75045
03-Dec-2022,7532639,563,896,3161343,75046
04-Dec-2022,7532602,556,885,3161396,75047
05-Dec-2022,7532566,549,874,3161449,75048
06-Dec-2022,7532530,543,864,3161502,75050
07-Dec-2022,7532494,536,853,3161553,75051
08-Dec-2022,7532459,529,842,3161604,75052
09-Dec-2022,7532424,523,832,3161655,75053
10-Dec-2022,7532390,516,822,3161704,75054
11-Dec-2022,7532356,510,812,3161754,75056
12-Dec-2022,7532322,504,802,3161802,75057
13-Dec-2022,7532289,498,792,3161850,75058
14-Dec-2022,7532256,492,782,3161898,75059
15-Dec-2022,7532224,486,773,3161944,75060
16-Dec-2022,7532192,480,763,3161991,75061
17-Dec-2022,7532161,474,754,3162036,75062
18-Dec-2022,7532130,468,745,3162081,75063
19-Dec-2022,7532099,462,736,3162126,75065
20-Dec-2022,7532069,456,726,3162170,75066
21-Dec-2022,7532039,451,718,3162213,75067
22-Dec-2022,7532009,445,709,3162256,75068
23-Dec-2022,7531980,440,700,3162299,75069
24-Dec-2022,7531951,434,691,3162341,75070
25-Dec-2022,7531922,429,683,3162382,75071
26-Dec-2022,7531894,424,675,3162423,75072
27-Dec-2022,7531866,419,666,3162463,75073
28-Dec-2022,7531839,413,658,3162503,75074
29-Dec-2022,7531812,408,650,3162542,75074
30-Dec-2022,7531785,403,642,3162581,75075
31-Dec-2022,7531758,398,634,3162620,75076
01-Jan-2023,7531732,394,626,3162658,75077
02-Jan-2023,7531706,389,619,3162695,75078
03-Jan-2023,7531681,384,611,3162732,75079
04-Jan-2023,7531656,379,604,3162769,75080
05-Jan-2023,7531631,375,596,3162805,75081
06-Jan-2023,7531606,370,589,3162840,75082
07-Jan-2023,7531582,365,582,3162876,75082
08-Jan-2023,7531558,361,575,3162911,75083
09-Jan-2023,7531534,357,568,3162945,75084
10-Jan-2023,7531511,352,561,3162979,75085
11-Jan-2023,7531487,348,554,3163012,75086
12-Jan-2023,7531465,344,547,3163045,75086
13-Jan-2023,7531442,339,540,3163078,75087
14-Jan-2023,7531420,335,534,3163111,75088
15-Jan-2023,7531398,331,527,3163142,75089
16-Jan-2023,7531376,327,521,3163174,75090
17-Jan-2023,7531355,323,514,3163205,75090
18-Jan-2023,7531333,319,508,3163236,75091
19-Jan-2023,7531312,315,502,3163266,75092
20-Jan-2023,7531292,311,495,3163296,75092
21-Jan-2023,7531271,307,489,3163326,75093
22-Jan-2023,7531251,304,483,3163355,75094
23-Jan-2023,7531231,300,477,3163384,75095
24-Jan-2023,7531211,296,472,3163413,75095
25-Jan-2023,7531192,293,466,3163441,75096
26-Jan-2023,7531173,289,460,3163469,75097
27-Jan-2023,7531154,285,454,3163496,75097
28-Jan-2023,7531135,282,449,3163523,75098
29-Jan-2023,7531117,278,443,3163550,75098
30-Jan-2023,7531098,275,438,3163577,75099
31-Jan-2023,7531080,272,432,3163603,75100
01-Feb-2023,7531062,268,427,3163629,75100
02-Feb-2023,7531045,265,422,3163654,75101
03-Feb-2023,7531027,262,417,3163680,75102
04-Feb-2023,7531010,259,412,3163705,75102
05-Feb-2023,7530993,255,407,3163729,75103
06-Feb-2023,7530976,252,402,3163753,75103
07-Feb-2023,7530960,249,397,3163778,75104
08-Feb-2023,7530943,246,392,3163801,75104
09-Feb-2023,7530927,243,387,3163825,75105
10-Feb-2023,7530911,240,382,3163848,75106
11-Feb-2023,7530896,237,378,3163871,75106
12-Feb-2023,7530880,234,373,3163893,75107
13-Feb-2023,7530865,231,368,3163916,75107
14-Feb-2023,7530849,228,364,3163938,75108
15-Feb-2023,7530834,226,359,3163959,75108
16-Feb-2023,7530820,223,355,3163981,75109
17-Feb-2023,7530805,220,351,3164002,75109
18-Feb-2023,7530790,217,346,3164023,75110
19-Feb-2023,7530776,215,342,3164044,75110
20-Feb-2023,7530762,212,338,3164064,75111
21-Feb-2023,7530748,210,334,3164084,75111
22-Feb-2023,7530734,207,330,3164104,75112
23-Feb-2023,7530721,204,325,3164124,75112
24-Feb-2023,7530707,202,321,3164144,75113
25-Feb-2023,7530694,199,318,3164163,75113
26-Feb-2023,7530681,197,314,3164182,75114
27-Feb-2023,7530668,195,310,3164201,75114
28-Feb-2023,7530655,192,306,3164219,75114
01-Mar-2023,7530643,190,302,3164237,75115
02-Mar-2023,7530630,187,298,3164255,75115
03-Mar-2023,7530618,185,295,3164273,75116
04-Mar-2023,7530606,183,291,3164291,75116
05-Mar-2023,7530594,181,288,3164308,75117
06-Mar-2023,7530582,178,284,3164326,75117
07-Mar-2023,7530570,176,281,3164343,75117
08-Mar-2023,7530559,174,277,3164359,75118
09-Mar-2023,7530547,172,274,3164376,75118
10-Mar-2023,7530536,170,270,3164392,75119
11-Mar-2023,7530525,168,267,3164409,75119
12-Mar-2023,7530514,166,264,3164424,75119
13-Mar-2023,7530503,164,261,3164440,75120
14-Mar-2023,7530492,162,257,3164456,75120
15-Mar-2023,7530481,160,254,3164471,75120
16-Mar-2023,7530471,158,251,3164486,75121
17-Mar-2023,7530461,156,248,3164501,75121
18-Mar-2023,7530450,154,245,3164516,75122
19-Mar-2023,7530440,152,242,3164531,75122
20-Mar-2023,7530430,150,239,3164545,75122
21-Mar-2023,7530420,148,236,3164560,75123
22-Mar-2023,7530411,146,233,3164574,75123
23-Mar-2023,7530401,145,230,3164588,75123
24-Mar-2023,7530392,143,227,3164602,75124
25-Mar-2023,7530382,141,225,3164615,75124
26-Mar-2023,7530373,139,222,3164629,75124
27-Mar-2023,7530364,138,219,3164642,75125
28-Mar-2023,7530355,136,216,3164655,75125
29-Mar-2023,7530346,134,214,3164668,75125
30-Mar-2023,7530337,133,211,3164681,75125
31-Mar-2023,7530328,131,209,3164693,75126
01-Apr-2023,7530320,129,206,3164706,75126
02-Apr-2023,7530311,128,203,3164718,75126
03-Apr-2023,7530303,126,201,3164730,75127
04-Apr-2023,7530295,125,199,3164742,75127
05-Apr-2023,7530286,123,196,3164754,75127
06-Apr-2023,7530278,122,194,3164766,75127
07-Apr-2023,7530270,120,191,3164778,75128
08-Apr-2023,7530262,119,189,3164789,75128
09-Apr-2023,7530255,117,187,3164800,75128
