datetime,S,Q,R,D,Q_s,R_s,D_s
13-Jul-2020,10725686,3847,10404,745,10678,18165,961
14-Jul-2020,10724507,3912,10626,751,10928,18784,978
15-Jul-2020,10723301,3980,10852,757,11184,19416,996
16-Jul-2020,10722067,4051,11082,764,11446,20064,1014
17-Jul-2020,10720804,4125,11316,770,11713,20726,1032
18-Jul-2020,10719512,4202,11554,777,11987,21404,1051
19-Jul-2020,10718189,4282,11797,784,12267,22098,1070
20-Jul-2020,10716836,4364,12044,791,12553,22809,1090
21-Jul-2020,10715452,4450,12296,798,12846,23535,1110
22-Jul-2020,10714035,4538,12554,805,13145,24279,1131
23-Jul-2020,10712586,4630,12816,812,13452,25040,1152
24-Jul-2020,10711103,4724,13084,819,13765,25819,1174
25-Jul-2020,10709586,4821,13357,827,14085,26615,1196
26-Jul-2020,10708034,4922,13635,835,14412,27431,1219
27-Jul-2020,10706445,5025,13920,843,14747,28265,1242
28-Jul-2020,10704821,5131,14211,851,15090,29119,1266
29-Jul-2020,10703158,5240,14507,859,15440,29992,1290
30-Jul-2020,10701458,5353,14810,868,15797,30886,1315
31-Jul-2020,10699718,5469,15120,876,16163,31800,1340
01-Aug-2020,10697939,5587,15436,885,16537,32736,1366
02-Aug-2020,10696118,5709,15760,894,16920,33693,1393
03-Aug-2020,10694256,5834,16090,903,17311,34673,1420
04-Aug-2020,10692351,5963,16427,913,17711,35675,1448
05-Aug-2020,10690403,6094,16772,922,18119,36700,1477
06-Aug-2020,10688410,6230,17125,932,18537,37749,1506
07-Aug-2020,10686371,6368,17485,942,18963,38822,1536
08-Aug-2020,10684286,6510,17854,952,19400,39919,1566
09-Aug-2020,10682153,6656,18231,963,19846,41042,1597
10-Aug-2020,10679972,6805,18616,973,20301,42191,1629
11-Aug-2020,10677741,6957,19009,984,20767,43366,1662
12-Aug-2020,10675460,7114,19412,996,21243,44568,1695
13-Aug-2020,10673127,7274,19824,1007,21729,45797,1730
14-Aug-2020,10670741,7438,20245,1019,22226,47055,1765
15-Aug-2020,10668301,7606,20675,1031,22733,48341,1800
16-Aug-2020,10665806,7777,21115,1043,23252,49657,1837
17-Aug-2020,10663254,7953,21565,1055,23782,51003,1874
18-Aug-2020,10660645,8133,22025,1068,24323,52379,1913
19-Aug-2020,10657978,8317,22496,1081,24876,53787,1952
20-Aug-2020,10655250,8505,22977,1095,25441,55226,1992
21-Aug-2020,10652462,8698,23470,1108,26018,56699,2033
22-Aug-2020,10649611,8895,23973,1122,26607,58204,2075
23-Aug-2020,10646696,9096,24488,1137,27209,59744,2118
24-Aug-2020,10643716,9302,25014,1151,27823,61319,2161
25-Aug-2020,10640670,9513,25553,1166,28451,62929,2206
26-Aug-2020,10637556,9728,26103,1182,29092,64575,2252
27-Aug-2020,10634372,9948,26666,1197,29746,66259,2299
28-Aug-2020,10631119,10173,27242,1213,30414,67980,2347
29-Aug-2020,10627793,10402,27830,1230,31096,69740,2396
30-Aug-2020,10624394,10637,28432,1247,31792,71539,2446
31-Aug-2020,10620920,10877,29048,1264,32503,73379,2497
01-Sep-2020,10617369,11122,29677,1281,33228,75259,2549
02-Sep-2020,10613741,11373,30321,1299,33968,77182,2603
03-Sep-2020,10610033,11629,30979,1317,34724,79147,2658
04-Sep-2020,10606244,11890,31652,1336,35495,81156,2713
05-Sep-2020,10602373,12157,32340,1355,36281,83210,2771
06-Sep-2020,10598417,12430,33044,1375,37084,85309,2829
07-Sep-2020,10594375,12709,33763,1395,37902,87455,2889
08-Sep-2020,10590246,12993,34498,1415,38738,89647,2950
09-Sep-2020,10586027,13283,35250,1436,39590,91889,3012
10-Sep-2020,10581718,13580,36019,1458,40459,94179,3076
11-Sep-2020,10577316,13883,36804,1479,41345,96519,3141
12-Sep-2020,10572819,14192,37608,1502,42248,98911,3207
13-Sep-2020,10568226,14507,38429,1525,43170,101355,3275
14-Sep-2020,10563535,14829,39268,1548,44109,103852,3345
15-Sep-2020,10558745,15158,40126,1572,45067,106404,3416
16-Sep-2020,10553853,15493,41003,1596,46043,109011,3488
17-Sep-2020,10548857,15835,41899,1621,47038,111674,3562
18-Sep-2020,10543756,16184,42816,1647,48052,114395,3638
19-Sep-2020,10538547,16540,43752,1673,49086,117174,3715
20-Sep-2020,10533230,16903,44709,1699,50138,120013,3794
21-Sep-2020,10527801,17274,45687,1727,51211,122913,3875
22-Sep-2020,10522259,17652,46686,1754,52304,125874,3958
23-Sep-2020,10516602,18037,47707,1783,53417,128899,4042
24-Sep-2020,10510828,18430,48750,1812,54550,131988,4128
25-Sep-2020,10504935,18831,49817,1841,55704,135143,4215
26-Sep-2020,10498921,19240,50906,1872,56880,138364,4305
27-Sep-2020,10492783,19656,52019,1903,58076,141653,4397
28-Sep-2020,10486521,20081,53156,1934,59294,145012,4490
